name,stra.1,stra.15,stra.20,stra.33,stra.65,stra.69,stra.71,stra.100,stra.129,stra.131,stra.135,stra.138,stra.165,stra.195,stra.197,stra.205,stra.229,stra.233,stra.237,stra.257,
5218,0.962227,7.77131e-45,0,0.0199617,0.00712651,0.00113168,3.00078e-28,3.39797e-258,9.34597e-08,4.52179e-12,4.66278e-56,1.08098e-171,1.57086e-38,4.91343e-18,1.93661e-07,3.10022e-66,3.50917e-09,0.00112615,5.06491e-06,8.68924e-70,
5219,0.961765,7.04485e-45,0,0.0199502,0.00712323,0.00113128,2.71422e-28,1.39503e-258,9.34148e-08,4.25967e-12,4.23287e-56,5.38834e-172,1.56914e-38,4.60091e-18,1.93579e-07,3.09754e-66,3.45081e-09,0.00112493,4.97664e-06,8.69079e-70,
5220,0.962009,6.39247e-45,0,0.0199535,0.0071251,0.00113177,2.45651e-28,5.72819e-259,9.34385e-08,4.0155e-12,3.84557e-56,2.68813e-172,1.56909e-38,4.31101e-18,1.93652e-07,3.09857e-66,3.39698e-09,0.00112505,4.89703e-06,8.69436e-70,
5221,0.962129,5.8004e-45,0,0.0199541,0.00712602,0.00113216,2.22283e-28,2.3511e-259,9.34501e-08,3.78474e-12,3.49332e-56,1.34093e-172,1.56909e-38,4.03865e-18,1.93707e-07,3.0999e-66,3.34406e-09,0.00112529,4.81976e-06,8.69891e-70,
5222,0.962189,5.26315e-45,0,0.0199535,0.00712647,0.0011325,2.01121e-28,9.64867e-260,9.34558e-08,3.56698e-12,3.17317e-56,6.68906e-173,1.56912e-38,3.78319e-18,1.93752e-07,3.10138e-66,3.292e-09,0.00112557,4.74422e-06,8.70394e-70,
5223,0.962218,4.77566e-45,0,0.0199523,0.00712669,0.00113281,1.81966e-28,3.9596e-260,9.34587e-08,3.36165e-12,2.88231e-56,3.33685e-173,1.56916e-38,3.54375e-18,1.93793e-07,3.10292e-66,3.24078e-09,0.00112589,4.67011e-06,8.70921e-70,
5224,0.962146,4.32854e-45,0,0.019947,0.00712615,0.00113263,1.64459e-28,1.62268e-260,9.34516e-08,3.16674e-12,2.61567e-56,1.66574e-173,1.568e-38,3.31704e-18,1.93732e-07,3.10225e-66,3.18605e-09,0.00112519,4.59057e-06,8.71556e-70,
5225,0.961604,3.92636e-45,0,0.0199356,0.00712213,0.00113279,1.48817e-28,6.66434e-261,9.33961e-08,2.98305e-12,2.37563e-56,8.3023e-174,1.56709e-38,3.10558e-18,1.93683e-07,3.10211e-66,3.13535e-09,0.00112484,4.51663e-06,8.72553e-70,
5226,0.961832,3.56431e-45,0,0.0199397,0.00712382,0.0011337,1.34744e-28,2.73813e-261,9.34163e-08,2.81219e-12,2.1591e-56,4.14161e-174,1.56752e-38,2.90991e-18,1.93787e-07,3.10457e-66,3.08793e-09,0.00112545,4.44776e-06,8.73394e-70,
5227,0.961504,3.23261e-45,0,0.0199319,0.00712148,0.00113361,1.21913e-28,1.12466e-261,9.33831e-08,2.65047e-12,1.96067e-56,2.06544e-174,1.567e-38,2.72613e-18,1.93733e-07,3.10334e-66,3.03957e-09,0.00112483,4.37384e-06,8.74032e-70,
5228,0.961841,2.93407e-45,0,0.0199377,0.00712403,0.00113434,1.10363e-28,4.61957e-262,9.3415e-08,2.49923e-12,1.78167e-56,1.03062e-174,1.56758e-38,2.55506e-18,1.93828e-07,3.10517e-66,2.99374e-09,0.00112528,4.30574e-06,8.74657e-70,
5229,0.962024,2.66278e-45,0,0.01994,0.0071254,0.00113489,9.98831e-29,1.89672e-262,9.34322e-08,2.356e-12,1.61873e-56,5.14194e-175,1.56792e-38,2.39404e-18,1.93898e-07,3.10695e-66,2.94797e-09,0.00112569,4.2388e-06,8.75266e-70,
5230,0.962125,2.41641e-45,0,0.0199405,0.00712616,0.00113533,9.03853e-29,7.786e-263,9.34417e-08,2.22067e-12,1.47054e-56,2.56526e-175,1.56813e-38,2.24283e-18,1.93954e-07,3.10869e-66,2.90256e-09,0.00112607,4.17291e-06,8.75859e-70,
5231,0.962183,2.19274e-45,0,0.0199401,0.00712659,0.00113572,8.17839e-29,3.19573e-263,9.34471e-08,2.09296e-12,1.33584e-56,1.27975e-175,1.56827e-38,2.10101e-18,1.94003e-07,3.1104e-66,2.85767e-09,0.00112644,4.10803e-06,8.76441e-70,
5232,0.961963,1.98839e-45,0,0.0199333,0.00712643,0.00113523,7.39476e-29,1.31169e-263,9.34255e-08,1.97135e-12,1.21242e-56,6.39222e-176,1.56714e-38,1.96713e-18,1.93939e-07,3.1101e-66,2.81063e-09,0.00112609,4.0407e-06,8.77294e-70,
5233,0.96217,1.80443e-45,0,0.0199358,0.00712834,0.00113564,6.69109e-29,5.38469e-264,9.34455e-08,1.85806e-12,1.10135e-56,3.19075e-176,1.56731e-38,1.84287e-18,1.94003e-07,3.11206e-66,2.76701e-09,0.00112655,3.978e-06,8.77935e-70,
5234,0.962233,1.63736e-45,0,0.0199352,0.0071289,0.00113597,6.0539e-29,2.20997e-264,9.34515e-08,1.75112e-12,1.00041e-56,1.592e-176,1.56741e-38,1.72626e-18,1.94049e-07,3.11378e-66,2.72403e-09,0.00112692,3.91614e-06,8.78518e-70,
5235,0.962254,1.48573e-45,0,0.0199339,0.00712908,0.00113628,5.47723e-29,9.06942e-265,9.34535e-08,1.65028e-12,9.08706e-57,7.94225e-177,1.56747e-38,1.61697e-18,1.94089e-07,3.11545e-66,2.68169e-09,0.00112727,3.8552e-06,8.79083e-70,
5236,0.962264,1.34813e-45,0,0.0199323,0.00712915,0.00113658,4.95544e-29,3.72188e-265,9.34544e-08,1.55524e-12,8.25402e-57,3.96214e-177,1.56753e-38,1.51459e-18,1.94127e-07,3.11709e-66,2.64e-09,0.00112762,3.79519e-06,8.79643e-70,
5237,0.962115,1.22211e-45,0,0.0199274,0.00712825,0.00113587,4.47983e-29,1.52705e-265,9.34399e-08,1.4653e-12,7.49093e-57,1.97539e-177,1.56602e-38,1.41815e-18,1.93988e-07,3.11454e-66,2.59505e-09,0.00112644,3.72962e-06,8.79971e-70,
5238,0.962253,1.10892e-45,0,0.0199284,0.00712929,0.00113618,4.05315e-29,6.26706e-266,9.34532e-08,1.38107e-12,6.8043e-57,9.85478e-178,1.56607e-38,1.32848e-18,1.94028e-07,3.11599e-66,2.55448e-09,0.00112671,3.67111e-06,8.8049e-70,
5239,0.962278,1.00621e-45,0,0.0199271,0.00712948,0.00113647,3.667e-29,2.57184e-266,9.34556e-08,1.30155e-12,6.1805e-57,4.91621e-178,1.56612e-38,1.24437e-18,1.94065e-07,3.11759e-66,2.51472e-09,0.00112704,3.61388e-06,8.8104e-70,
5240,0.962284,9.13012e-46,0,0.0199254,0.00712952,0.00113676,3.31762e-29,1.0554e-266,9.34562e-08,1.22658e-12,5.61385e-57,2.45252e-178,1.56618e-38,1.16557e-18,1.94102e-07,3.11921e-66,2.47559e-09,0.00112738,3.5576e-06,8.81595e-70,
5241,0.962287,8.28446e-46,0,0.0199237,0.00712953,0.00113705,3.00152e-29,4.33102e-267,9.34565e-08,1.15593e-12,5.09916e-57,1.22347e-178,1.56623e-38,1.09176e-18,1.94139e-07,3.12083e-66,2.43709e-09,0.00112771,3.5022e-06,8.82152e-70,
5242,0.96229,7.51713e-46,0,0.0199219,0.00712955,0.00113734,2.71554e-29,1.7773e-267,9.34567e-08,1.08935e-12,4.63165e-57,6.10346e-179,1.56628e-38,1.02262e-18,1.94176e-07,3.12246e-66,2.39918e-09,0.00112805,3.44767e-06,8.82708e-70,
5243,0.962292,6.82087e-46,0,0.0199201,0.00712956,0.00113763,2.4568e-29,7.29346e-268,9.34569e-08,1.02661e-12,4.20701e-57,3.04479e-179,1.56633e-38,9.57856e-19,1.94213e-07,3.12409e-66,2.36186e-09,0.00112839,3.39399e-06,8.83266e-70,
5244,0.962294,6.1891e-46,0,0.0199184,0.00712957,0.00113792,2.22272e-29,2.99299e-268,9.34571e-08,9.67474e-13,3.82129e-57,1.51894e-179,1.56638e-38,8.97197e-19,1.9425e-07,3.12571e-66,2.32512e-09,0.00112873,3.34114e-06,8.83823e-70,
5245,0.962296,5.61584e-46,0,0.0199166,0.00712958,0.00113821,2.01094e-29,1.22822e-268,9.34573e-08,9.11748e-13,3.47094e-57,7.57741e-180,1.56644e-38,8.40378e-19,1.94287e-07,3.12734e-66,2.28895e-09,0.00112907,3.28912e-06,8.84381e-70,
5246,0.962299,5.09568e-46,0,0.0199148,0.00712958,0.0011385,1.81934e-29,5.0402e-269,9.34575e-08,8.59231e-13,3.15272e-57,3.7801e-180,1.56649e-38,7.87158e-19,1.94324e-07,3.12898e-66,2.25335e-09,0.0011294,3.23791e-06,8.8494e-70,
5247,0.962301,4.6237e-46,0,0.019913,0.00712959,0.00113879,1.64599e-29,2.06833e-269,9.34577e-08,8.09738e-13,2.86366e-57,1.88575e-180,1.56654e-38,7.37308e-19,1.94361e-07,3.13061e-66,2.2183e-09,0.00112974,3.1875e-06,8.85499e-70,
5248,0.962303,4.19544e-46,0,0.0199113,0.0071296,0.00113908,1.48916e-29,8.4877e-270,9.34579e-08,7.63097e-13,2.60111e-57,9.40732e-181,1.56659e-38,6.90615e-19,1.94398e-07,3.13224e-66,2.1838e-09,0.00113008,3.13787e-06,8.86058e-70,
5249,0.962305,3.80684e-46,0,0.0199095,0.00712961,0.00113937,1.34727e-29,3.48306e-270,9.34581e-08,7.19142e-13,2.36264e-57,4.69297e-181,1.56665e-38,6.46879e-19,1.94435e-07,3.13387e-66,2.14983e-09,0.00113042,3.08901e-06,8.86618e-70,
5250,0.962307,3.45424e-46,0,0.0199077,0.00712962,0.00113966,1.21891e-29,1.42933e-270,9.34583e-08,6.77719e-13,2.14602e-57,2.34115e-181,1.5667e-38,6.05913e-19,1.94472e-07,3.13551e-66,2.11639e-09,0.00113076,3.04092e-06,8.87179e-70,
5251,0.962309,3.1343e-46,0,0.0199059,0.00712963,0.00113995,1.10277e-29,5.86547e-271,9.34585e-08,6.38681e-13,1.94927e-57,1.16791e-181,1.56676e-38,5.67541e-19,1.94509e-07,3.13715e-66,2.08348e-09,0.0011311,2.99358e-06,8.8774e-70,
5252,0.962311,2.84399e-46,0,0.0199041,0.00712964,0.00114023,9.97697e-30,2.40699e-271,9.34587e-08,6.01893e-13,1.77055e-57,5.8263e-182,1.56681e-38,5.31599e-19,1.94546e-07,3.13878e-66,2.05107e-09,0.00113144,2.94697e-06,8.88301e-70,
5253,0.962313,2.58057e-46,0,0.0199024,0.00712965,0.00114052,9.02637e-30,9.87744e-272,9.34589e-08,5.67223e-13,1.60822e-57,2.90653e-182,1.56686e-38,4.97933e-19,1.94583e-07,3.14042e-66,2.01917e-09,0.00113178,2.90109e-06,8.88863e-70,
5254,0.962315,2.34155e-46,0,0.0199006,0.00712966,0.00114082,8.16634e-30,4.05336e-272,9.3459e-08,5.3455e-13,1.46078e-57,1.44996e-182,1.56692e-38,4.66399e-19,1.9462e-07,3.14206e-66,1.98777e-09,0.00113212,2.85592e-06,8.89425e-70,
5255,0.962317,2.12466e-46,0,0.0198988,0.00712966,0.00114111,7.38825e-30,1.66336e-272,9.34592e-08,5.03759e-13,1.32685e-57,7.23331e-183,1.56697e-38,4.36862e-19,1.94657e-07,3.14371e-66,1.95685e-09,0.00113246,2.81146e-06,8.89988e-70,
5256,0.962319,1.92787e-46,0,0.019897,0.00712967,0.0011414,6.6843e-30,6.82584e-273,9.34594e-08,4.74742e-13,1.2052e-57,3.60844e-183,1.56703e-38,4.09196e-19,1.94695e-07,3.14535e-66,1.92642e-09,0.0011328,2.76769e-06,8.90552e-70,
5257,0.962321,1.7493e-46,0,0.0198953,0.00712968,0.00114169,6.04742e-30,2.80109e-273,9.34596e-08,4.47396e-13,1.0947e-57,1.80012e-183,1.56708e-38,3.83282e-19,1.94732e-07,3.14699e-66,1.89646e-09,0.00113314,2.72461e-06,8.91116e-70,
5258,0.962323,1.58728e-46,0,0.0198935,0.00712969,0.00114198,5.47122e-30,1.14947e-273,9.34598e-08,4.21625e-13,9.94339e-58,8.98012e-184,1.56714e-38,3.59009e-19,1.94769e-07,3.14864e-66,1.86696e-09,0.00113348,2.68219e-06,8.9168e-70,
5259,0.962326,1.44026e-46,0,0.0198917,0.0071297,0.00114227,4.94992e-30,4.71702e-274,9.346e-08,3.97339e-13,9.03175e-58,4.47985e-184,1.5672e-38,3.36273e-19,1.94806e-07,3.15029e-66,1.83793e-09,0.00113382,2.64044e-06,8.92245e-70,
5260,0.962328,1.30686e-46,0,0.0198899,0.00712971,0.00114256,4.47829e-30,1.9357e-274,9.34602e-08,3.74451e-13,8.2037e-58,2.23483e-184,1.56725e-38,3.14977e-19,1.94843e-07,3.15193e-66,1.80935e-09,0.00113417,2.59933e-06,8.92811e-70,
5261,0.96233,1.18581e-46,0,0.0198882,0.00712972,0.00114285,4.0516e-30,7.94344e-275,9.34604e-08,3.52882e-13,7.45157e-58,1.11488e-184,1.56731e-38,2.95029e-19,1.9488e-07,3.15358e-66,1.78121e-09,0.00113451,2.55887e-06,8.93377e-70,
5262,0.962332,1.07598e-46,0,0.0198864,0.00712972,0.00114314,3.66557e-30,3.25971e-275,9.34606e-08,3.32555e-13,6.76839e-58,5.56171e-185,1.56736e-38,2.76345e-19,1.94918e-07,3.15523e-66,1.75351e-09,0.00113485,2.51904e-06,8.93943e-70,
5263,0.962334,9.76316e-47,0,0.0198846,0.00712973,0.00114343,3.31631e-30,1.33767e-275,9.34607e-08,3.13399e-13,6.14785e-58,2.77453e-185,1.56742e-38,2.58844e-19,1.94955e-07,3.15689e-66,1.72624e-09,0.00113519,2.47982e-06,8.9451e-70,
5264,0.962336,8.85887e-47,0,0.0198828,0.00712974,0.00114373,3.00033e-30,5.48933e-276,9.34609e-08,2.95347e-13,5.5842e-58,1.38411e-185,1.56748e-38,2.42451e-19,1.94992e-07,3.15854e-66,1.6994e-09,0.00113554,2.44122e-06,8.95078e-70,
5265,0.962338,8.03833e-47,0,0.0198811,0.00712975,0.00114402,2.71446e-30,2.25263e-276,9.34611e-08,2.78334e-13,5.07223e-58,6.90483e-186,1.56754e-38,2.27097e-19,1.95029e-07,3.16019e-66,1.67297e-09,0.00113588,2.40322e-06,8.95646e-70,
5266,0.96234,7.29379e-47,0,0.0198793,0.00712976,0.00114431,2.45583e-30,9.244e-277,9.34613e-08,2.62301e-13,4.6072e-58,3.44456e-186,1.56759e-38,2.12715e-19,1.95067e-07,3.16185e-66,1.64695e-09,0.00113622,2.36581e-06,8.96215e-70,
5267,0.962342,6.61821e-47,0,0.0198775,0.00712977,0.0011446,2.22184e-30,3.79341e-277,9.34615e-08,2.47192e-13,4.18481e-58,1.71837e-186,1.56765e-38,1.99244e-19,1.95104e-07,3.16351e-66,1.62134e-09,0.00113657,2.32899e-06,8.96784e-70,
5268,0.962344,6.00521e-47,0,0.0198757,0.00712978,0.0011449,2.01014e-30,1.55668e-277,9.34617e-08,2.32953e-13,3.80114e-58,8.5723e-187,1.56771e-38,1.86625e-19,1.95141e-07,3.16516e-66,1.59613e-09,0.00113691,2.29273e-06,8.97353e-70,
5269,0.962346,5.44899e-47,0,0.019874,0.00712979,0.00114519,1.81862e-30,6.38807e-278,9.34619e-08,2.19534e-13,3.45264e-58,4.2764e-187,1.56777e-38,1.74806e-19,1.95178e-07,3.16682e-66,1.57131e-09,0.00113725,2.25705e-06,8.97923e-70,
5270,0.962348,4.94429e-47,0,0.0198722,0.00712979,0.00114548,1.64534e-30,2.62144e-278,9.34621e-08,2.06888e-13,3.1361e-58,2.13334e-187,1.56783e-38,1.63736e-19,1.95216e-07,3.16848e-66,1.54688e-09,0.0011376,2.22192e-06,8.98494e-70,
5271,0.96235,4.48633e-47,0,0.0198704,0.0071298,0.00114577,1.48857e-30,1.07575e-278,9.34623e-08,1.94971e-13,2.84858e-58,1.06425e-187,1.56789e-38,1.53366e-19,1.95253e-07,3.17015e-66,1.52283e-09,0.00113794,2.18733e-06,8.99065e-70,
5272,0.962352,4.07079e-47,0,0.0198686,0.00712981,0.00114607,1.34674e-30,4.41448e-279,9.34624e-08,1.8374e-13,2.58742e-58,5.30913e-188,1.56795e-38,1.43654e-19,1.95291e-07,3.17181e-66,1.49915e-09,0.00113829,2.15329e-06,8.99637e-70,
5273,0.962354,3.69374e-47,0,0.0198669,0.00712982,0.00114636,1.21842e-30,1.81155e-279,9.34626e-08,1.73156e-13,2.3502e-58,2.64853e-188,1.56801e-38,1.34556e-19,1.95328e-07,3.17348e-66,1.47584e-09,0.00113863,2.11977e-06,9.00209e-70,
5274,0.962356,3.35161e-47,0,0.0198651,0.00712983,0.00114665,1.10233e-30,7.43395e-280,9.34628e-08,1.63182e-13,2.13473e-58,1.32125e-188,1.56807e-38,1.26034e-19,1.95365e-07,3.17514e-66,1.45289e-09,0.00113898,2.08678e-06,9.00782e-70,
5275,0.962358,3.04118e-47,0,0.0198633,0.00712984,0.00114695,9.97302e-31,3.05063e-280,9.3463e-08,1.53782e-13,1.93902e-58,6.59125e-189,1.56813e-38,1.18053e-19,1.95403e-07,3.17681e-66,1.4303e-09,0.00113932,2.0543e-06,9.01355e-70,
5276,0.96236,2.75949e-47,0,0.0198615,0.00712985,0.00114724,9.0228e-31,1.25187e-280,9.34632e-08,1.44923e-13,1.76125e-58,3.28813e-189,1.56819e-38,1.10576e-19,1.9544e-07,3.17848e-66,1.40806e-09,0.00113967,2.02233e-06,9.01929e-70,
5277,0.962362,2.5039e-47,0,0.0198598,0.00712985,0.00114754,8.16311e-31,5.13723e-281,9.34634e-08,1.36575e-13,1.59977e-58,1.64033e-189,1.56825e-38,1.03573e-19,1.95478e-07,3.18015e-66,1.38617e-09,0.00114001,1.99085e-06,9.02503e-70,
5278,0.962364,2.27198e-47,0,0.019858,0.00712986,0.00114783,7.38533e-31,2.10814e-281,9.34636e-08,1.28708e-13,1.45311e-58,8.18298e-190,1.56831e-38,9.70139e-20,1.95515e-07,3.18182e-66,1.36462e-09,0.00114036,1.95987e-06,9.03078e-70,
5279,0.962366,2.06154e-47,0,0.0198562,0.00712987,0.00114812,6.68166e-31,8.65104e-282,9.34638e-08,1.21294e-13,1.31988e-58,4.08219e-190,1.56837e-38,9.08699e-20,1.95553e-07,3.18349e-66,1.3434e-09,0.00114071,1.92937e-06,9.03653e-70,
5280,0.962368,1.87059e-47,0,0.0198544,0.00712988,0.00114842,6.04503e-31,3.55008e-282,9.3464e-08,1.14307e-13,1.19888e-58,2.03645e-190,1.56843e-38,8.51151e-20,1.9559e-07,3.18517e-66,1.32252e-09,0.00114105,1.89934e-06,9.04229e-70,
5281,0.96237,1.69733e-47,0,0.0198527,0.00712989,0.00114871,5.46906e-31,1.45682e-282,9.34641e-08,1.07722e-13,1.08896e-58,1.01591e-190,1.56849e-38,7.97246e-20,1.95628e-07,3.18684e-66,1.30196e-09,0.0011414,1.86978e-06,9.04805e-70,
5282,0.962372,1.54012e-47,0,0.0198509,0.0071299,0.00114901,4.94797e-31,5.97829e-283,9.34643e-08,1.01517e-13,9.89127e-59,5.06801e-191,1.56856e-38,7.46756e-20,1.95665e-07,3.18852e-66,1.28171e-09,0.00114175,1.84068e-06,9.05382e-70,
5283,0.962374,1.39747e-47,0,0.0198491,0.0071299,0.0011493,4.47653e-31,2.45328e-283,9.34645e-08,9.56693e-14,8.98444e-59,2.52824e-191,1.56862e-38,6.99463e-20,1.95703e-07,3.19019e-66,1.26179e-09,0.0011421,1.81204e-06,9.0596e-70,
5284,0.962376,1.26803e-47,0,0.0198473,0.00712991,0.0011496,4.05001e-31,1.00674e-283,9.34647e-08,9.01584e-14,8.16075e-59,1.26125e-191,1.56868e-38,6.55165e-20,1.95741e-07,3.19187e-66,1.24217e-09,0.00114244,1.78384e-06,9.06538e-70,
5285,0.962378,1.15058e-47,0,0.0198456,0.00712992,0.00114989,3.66413e-31,4.13129e-284,9.34649e-08,8.49649e-14,7.41257e-59,6.29189e-192,1.56874e-38,6.13673e-20,1.95778e-07,3.19355e-66,1.22286e-09,0.00114279,1.75608e-06,9.07116e-70,
5286,0.96238,1.04401e-47,0,0.0198438,0.00712993,0.00115019,3.31501e-31,1.69533e-284,9.34651e-08,8.00705e-14,6.73299e-59,3.13879e-192,1.56881e-38,5.74808e-20,1.95816e-07,3.19524e-66,1.20385e-09,0.00114314,1.72875e-06,9.07695e-70,
5287,0.962382,9.47313e-48,0,0.019842,0.00712994,0.00115049,2.99916e-31,6.95703e-285,9.34653e-08,7.54581e-14,6.11571e-59,1.56583e-192,1.56887e-38,5.38405e-20,1.95853e-07,3.19692e-66,1.18514e-09,0.00114349,1.70185e-06,9.08275e-70,
5288,0.962384,8.5957e-48,0,0.0198403,0.00712995,0.00115078,2.7134e-31,2.85492e-285,9.34655e-08,7.11113e-14,5.55502e-59,7.81134e-193,1.56893e-38,5.04307e-20,1.95891e-07,3.1986e-66,1.16671e-09,0.00114384,1.67537e-06,9.08855e-70,
5289,0.962386,7.79954e-48,0,0.0198385,0.00712995,0.00115108,2.45487e-31,1.17156e-285,9.34657e-08,6.7015e-14,5.04574e-59,3.89679e-193,1.569e-38,4.72368e-20,1.95929e-07,3.20029e-66,1.14858e-09,0.00114419,1.6493e-06,9.09436e-70,
5290,0.962388,7.07712e-48,0,0.0198367,0.00712996,0.00115137,2.22097e-31,4.80764e-286,9.34659e-08,6.31546e-14,4.58315e-59,1.94396e-193,1.56906e-38,4.42453e-20,1.95966e-07,3.20198e-66,1.13072e-09,0.00114454,1.62363e-06,9.10017e-70,
5291,0.96239,6.42162e-48,0,0.0198349,0.00712997,0.00115167,2.00936e-31,1.97288e-286,9.3466e-08,5.95166e-14,4.16297e-59,9.69771e-194,1.56913e-38,4.14431e-20,1.96004e-07,3.20366e-66,1.11314e-09,0.00114489,1.59837e-06,9.10598e-70,
5292,0.961744,5.82358e-48,0,0.0198216,0.00712518,0.00115135,1.8168e-31,8.09404e-287,9.34033e-08,5.60453e-14,3.77876e-59,4.83957e-194,1.56825e-38,3.87939e-20,1.95937e-07,3.204e-66,1.09505e-09,0.0011445,1.57224e-06,9.11711e-70,
5293,0.961957,5.28575e-48,0,0.0198254,0.00712675,0.001152,1.64412e-31,3.32319e-287,9.34239e-08,5.28251e-14,3.43307e-59,2.41648e-194,1.56873e-38,3.6346e-20,1.96036e-07,3.20694e-66,1.07823e-09,0.00114512,1.54799e-06,9.1265e-70,
5294,0.9621,4.79713e-48,0,0.0198274,0.0071278,0.00115253,1.48773e-31,1.36418e-287,9.34378e-08,4.97874e-14,3.11879e-59,1.20623e-194,1.56908e-38,3.40497e-20,1.96115e-07,3.20946e-66,1.0616e-09,0.00114566,1.52405e-06,9.13473e-70,
5295,0.962197,4.35338e-48,0,0.0198281,0.00712851,0.00115299,1.34614e-31,5.5994e-288,9.34472e-08,4.69228e-14,2.83314e-59,6.01991e-195,1.56934e-38,3.18968e-20,1.96181e-07,3.21172e-66,1.04519e-09,0.00114613,1.50043e-06,9.14218e-70,
5296,0.962262,3.95052e-48,0,0.0198281,0.00712899,0.0011534,1.21798e-31,2.29814e-288,9.34536e-08,4.42219e-14,2.57357e-59,3.00393e-195,1.56953e-38,2.9879e-20,1.96237e-07,3.21379e-66,1.029e-09,0.00114656,1.47714e-06,9.14911e-70,
5297,0.962307,3.58483e-48,0,0.0198274,0.00712931,0.00115377,1.10199e-31,9.43172e-289,9.34579e-08,4.16758e-14,2.33774e-59,1.49883e-195,1.56968e-38,2.79881e-20,1.96287e-07,3.21574e-66,1.01304e-09,0.00114697,1.4542e-06,9.15569e-70,
5298,0.962337,3.25292e-48,0,0.0198264,0.00712953,0.00115411,9.9703e-32,3.8707e-289,9.34609e-08,3.92759e-14,2.12348e-59,7.47802e-196,1.56981e-38,2.62164e-20,1.96334e-07,3.21761e-66,9.97322e-10,0.00114736,1.4316e-06,9.16204e-70,
5299,0.962352,2.9494e-48,0,0.0198249,0.00712963,0.00115404,9.01562e-32,1.58783e-289,9.34605e-08,3.70028e-14,1.92791e-59,3.7336e-196,1.56926e-38,2.45437e-20,1.96274e-07,3.21673e-66,9.80837e-10,0.0011466,1.40747e-06,9.17194e-70,
5300,0.962377,2.67627e-48,0,0.0198237,0.00712981,0.00115437,8.15678e-32,6.51611e-290,9.34629e-08,3.48718e-14,1.7512e-59,1.86269e-196,1.56936e-38,2.29897e-20,1.96316e-07,3.21851e-66,9.65603e-10,0.00114697,1.38558e-06,9.17807e-70,
5301,0.962388,2.42841e-48,0,0.0198221,0.00712988,0.00115468,7.37969e-32,2.67403e-290,9.3464e-08,3.28632e-14,1.59066e-59,9.29262e-197,1.56944e-38,2.1534e-20,1.96357e-07,3.22026e-66,9.50601e-10,0.00114733,1.36403e-06,9.1841e-70,
5302,0.962346,2.20205e-48,0,0.0198194,0.00712944,0.00115471,6.67582e-32,1.09881e-290,9.34597e-08,3.09656e-14,1.44422e-59,4.63668e-197,1.56874e-38,2.01631e-20,1.96319e-07,3.21704e-66,9.35033e-10,0.00114588,1.34051e-06,9.18682e-70,
5303,0.962403,1.99813e-48,0,0.0198188,0.00712986,0.00115506,6.04005e-32,4.50947e-291,9.34653e-08,2.91832e-14,1.31186e-59,2.31316e-197,1.56886e-38,1.88868e-20,1.96364e-07,3.21866e-66,9.20509e-10,0.00114619,1.3196e-06,9.19258e-70,
5304,0.962411,1.81307e-48,0,0.0198172,0.00712991,0.00115537,5.46459e-32,1.85054e-291,9.3466e-08,2.75022e-14,1.1916e-59,1.15397e-197,1.56893e-38,1.76907e-20,1.96403e-07,3.22037e-66,9.06203e-10,0.00114655,1.29907e-06,9.19849e-70,
5305,0.962415,1.64514e-48,0,0.0198155,0.00712993,0.00115567,4.94393e-32,7.59399e-292,9.34664e-08,2.59179e-14,1.08235e-59,5.75676e-198,1.569e-38,1.65704e-20,1.96442e-07,3.22208e-66,8.92118e-10,0.0011469,1.27886e-06,9.20441e-70,
5306,0.962422,1.49173e-48,0,0.0198137,0.00712957,0.00115562,4.47223e-32,3.1192e-292,9.34671e-08,2.44235e-14,9.82664e-60,2.87251e-198,1.56805e-38,1.55165e-20,1.96391e-07,3.21863e-66,8.77459e-10,0.00114542,1.25674e-06,9.20719e-70,
5307,0.962426,1.35356e-48,0,0.019812,0.00712959,0.00115592,4.04612e-32,1.28001e-292,9.34674e-08,2.30165e-14,8.92575e-60,1.433e-198,1.56812e-38,1.45338e-20,1.96429e-07,3.22033e-66,8.6382e-10,0.00114577,1.23718e-06,9.21309e-70,
5308,0.962429,1.22819e-48,0,0.0198103,0.00712961,0.00115622,3.6606e-32,5.25272e-293,9.34677e-08,2.16906e-14,8.10744e-60,7.14873e-199,1.56819e-38,1.36133e-20,1.96467e-07,3.22203e-66,8.50392e-10,0.00114612,1.21793e-06,9.21899e-70,
5309,0.961966,1.11296e-48,0,0.0197989,0.00712638,0.00115576,3.30952e-32,2.15512e-293,9.34226e-08,2.04315e-14,7.35858e-60,3.56265e-199,1.56648e-38,1.27463e-20,1.96377e-07,3.21894e-66,8.36262e-10,0.00114476,1.19667e-06,9.22028e-70,
5310,0.962211,1.00971e-48,0,0.0198022,0.00712828,0.00115626,2.99462e-32,8.84645e-294,9.34463e-08,1.92594e-14,6.68468e-60,1.77715e-199,1.56644e-38,1.19426e-20,1.96448e-07,3.21987e-66,8.23226e-10,0.00114484,1.17751e-06,9.22392e-70,
5311,0.962331,9.16112e-49,0,0.0198028,0.00712922,0.00115665,2.70946e-32,3.63049e-294,9.34579e-08,1.8152e-14,6.07212e-60,8.86471e-200,1.56645e-38,1.11878e-20,1.96502e-07,3.2212e-66,8.1041e-10,0.00114506,1.15893e-06,9.22872e-70,
