CURE,Memory-one
1.70312744,1.70313634
1.87276649,1.87277434
1.99302958,1.99303758
2.08176125,2.08176855
2.1507162,2.15072435
2.20529657,2.20530462
2.25005838,2.25006613
2.28727687,2.28728477
2.31554241,2.31554961
1.05621263,1.05623288
1.48856584,1.48857534
1.75970451,1.75971331
1.9305701,1.9305784
2.04751322,2.04752112
2.13305122,2.13305907
2.19825744,2.19826459
2.25005687,2.25006482
2.29185761,2.29186491
2.32644655,2.32645385
2.35294612,2.35295342
1.06806985,1.0680876
1.54598405,1.5459934
1.82624642,1.82625477
1.99526428,1.99527243
2.10755984,2.10756729
2.1888484,2.1888561
2.24967397,2.24968122
2.29790825,2.29791565
2.33625125,2.33625855
2.36771483,2.36772238
2.39159601,2.39160346
1.08504578,1.08505958
1.61804712,1.61805607
1.9042694,1.90427735
2.06809276,2.06810086
2.17480821,2.17481561
2.25013135,2.2501393
2.30536759,2.30537469
2.3486962,2.3487038
2.38347178,2.38347903
2.41139705,2.4114042
2.43289365,2.4329005
1.10926442,1.10927622
1.70920788,1.70921658
1.99699675,1.9970046
2.15275746,2.15276516
2.25005277,2.25006052
2.31710819,2.31711574
2.36625736,2.36626446
2.40410163,2.40410853
2.43344023,2.43344728
2.45762192,2.45762867
2.47555541,2.47556191
1.14851744,1.14852854
1.83075008,1.83075858
2.10990279,2.10991109
2.24980398,2.24981118
2.3341045,2.3341119
2.39129369,2.39130059
2.43182885,2.43183605
2.46285608,2.46286298
2.48684949,2.48685639
2.50631045,2.5063177
2.52146846,2.52147546
1.22079836,1.22080931
1.99956509,1.99957294
2.24953717,2.24954432
2.36449193,2.36449918
2.4301418,2.43014925
2.47294208,2.47294928
2.50348763,2.50349468
2.52601401,2.52602101
2.54384598,2.54385278
2.55817222,2.55817912
2.56884151,2.56884826
1.40132385,1.40133345
2.25002365,2.25003135
2.42762109,2.42762794
2.50013088,2.50013753
2.53937384,2.53938084
2.56445067,2.56445767
2.58196379,2.58197054
2.59476302,2.59476982
2.60478403,2.60479053
2.61297781,2.61298426
2.61905297,2.61905987
2.25143553,2.25144298
2.60597012,2.60597717
2.63509371,2.63510011
2.64569203,2.64569873
2.65177048,2.65177733
2.65582985,2.6558366
2.65896794,2.65897469
2.6612751,2.66128155
2.66362382,2.66363052
2.66558988,2.66559678
2.6671078,2.66711415
1.04307838,1.04311353
1.47817653,1.47818603
1.75837716,1.75838551
1.93774542,1.93775337
2.06260183,2.06260893
2.15399489,2.15400289
2.22391325,2.22392075
2.27956885,2.27957615
2.32464122,2.32464842
2.36220641,2.36221326
2.39084636,2.39085316
1.05093679,1.05096069
1.51566238,1.51567158
1.80281262,1.80282077
1.98214071,1.98214841
2.10394367,2.10395082
2.19287708,2.19288458
2.26017346,2.26018061
2.31322091,2.31322756
2.35619929,2.35620624
2.39173175,2.39173875
2.41854685,2.41855375
1.0616843,1.06170415
1.56376629,1.56377519
1.85783926,1.85784676
2.03483929,2.03484679
2.15384586,2.15385366
2.23856873,2.23857623
2.30276959,2.30277664
2.35278522,2.35279247
2.39267231,2.39267961
2.42574717,2.42575387
2.45049606,2.45050331
1.07550815,1.0755247
1.61976319,1.61977209
1.91943381,1.91944191
2.09336067,2.09336852
2.20720387,2.20721087
2.28747596,2.28748296
2.34752975,2.34753675
2.39387977,2.39388652
2.43072952,2.43073637
2.46071368,2.46072068
2.48392649,2.48393319
1.09323417,1.09325047
1.687357,1.6873655
1.98946861,1.98947646
2.15778319,2.15779064
2.26562212,2.26562967
2.34024194,2.34024889
2.39505936,2.39506606
2.43739085,2.43739775
2.47042106,2.47042786
2.49769953,2.49770628
2.51825202,2.51825857
1.11872355,1.11873705
1.76932765,1.7693364
2.0698616,2.0698691
2.22935252,2.22935992
2.3289327,2.32893955
2.39647565,2.3964826
2.44543382,2.44544027
2.48271829,2.48272509
2.51186616,2.51187331
2.53610081,2.53610736
2.55379503,2.55380158
1.15404177,1.15405337
1.87080847,1.87081692
2.16296001,2.16296801
2.30928228,2.30928923
2.39739686,2.39740391
2.45642312,2.45642977
2.49883734,2.49884404
2.53065999,2.53066639
2.55580563,2.55581238
2.57557352,2.57558052
2.59053773,2.59054418
1.21070311,1.21071426
1.99978687,1.99979522
2.27200845,2.27201625
2.39914883,2.39915623
2.47293608,2.47294288
2.5212208,2.5212271
2.55566859,2.55567554
2.58115803,2.58116433
2.60100151,2.60100806
2.61711102,2.61711712
2.62889717,2.62890372
1.31371627,1.31372692
2.17086102,2.17086822
2.40087867,2.40088517
2.49996723,2.49997418
2.55544023,2.55544623
2.59085138,2.59085788
2.6157245,2.615731
2.63420749,2.63421424
2.64871059,2.64871689
2.65993138,2.65993773
2.66832169,2.66832759
1.55027714,1.55028694
2.40342528,2.40343243
2.55536275,2.55536935
2.61486145,2.61486825
2.64679278,2.64679938
2.66649895,2.6665053
2.68051154,2.68051809
2.69067241,2.69067866
2.69840671,2.69841331
2.70475324,2.70475929
2.70947006,2.70947626
2.42411058,2.42411748
2.70203254,2.70203859
2.72456746,2.72457346
2.73278439,2.73279064
2.73707002,2.73707637
2.73988247,2.73988852
2.74209119,2.74209714
2.74378259,2.74378874
2.74539989,2.74540584
2.74658621,2.74659266
2.74764053,2.74764673
1.05504616,1.05507331
1.57480935,1.5748188
1.87923718,1.87924513
2.06131624,2.06132404
2.18382351,2.18383096
2.27089632,2.27090352
2.33684091,2.33684801
2.38769682,2.38770317
2.42904109,2.42904779
2.46252988,2.46253598
2.48771324,2.48771979
1.06571951,1.06574326
1.61706728,1.61707628
1.92521611,1.92522421
2.10591799,2.10592559
2.2241256,2.22413305
2.30799615,2.3080033
2.37066115,2.37066765
2.41905344,2.41906039
2.45773885,2.4577461
2.48953712,2.48954337
2.51338406,2.51339036
1.08089326,1.08091171
1.67154206,1.67155106
1.98205383,1.98206208
2.15849592,2.15850357
2.27195178,2.27195883
2.35132623,2.35133313
2.41027268,2.41027978
2.45536028,2.45536708
2.49087419,2.49088084
2.52042141,2.52042786
2.54186745,2.54187385
1.09970591,1.09972171
1.73337816,1.73338651
2.0450595,2.0450675
2.21574921,2.21575676
2.32298566,2.32299251
2.39722388,2.39723113
2.4514878,2.4514946
2.4925241,2.49253085
2.5254046,2.5254109
2.55149731,2.55150376
2.57169705,2.5717034
1.12423604,1.12425134
1.80732161,1.80732956
2.11608725,2.1160945
2.27767521,2.27768241
2.37747792,2.37748492
2.44548426,2.44549116
2.49431599,2.49432274
2.53147651,2.53148311
2.56087112,2.56087802
2.58411259,2.58411909
2.60176801,2.60177406
1.15806191,1.15807431
1.89451195,1.89452055
2.19538242,2.19538967
2.34534962,2.34535647
2.43577429,2.43578104
2.49630799,2.49631444
2.53942392,2.53943017
2.57196804,2.57197464
2.59738531,2.59739176
2.61770356,2.61770931
2.63294873,2.63295508
1.20584888,1.20586078
2.00066285,2.0006706
2.28403089,2.28403829
2.4191031,2.4191101
2.49825531,2.49826186
2.5496126,2.54961885
2.58618568,2.58619243
2.61397921,2.61398536
2.63527916,2.63528531
2.65197994,2.65198619
2.66478317,2.66478927
1.27987485,1.27988525
2.12990764,2.12991499
2.38596265,2.38596965
2.49999475,2.50000135
2.56519092,2.56519762
2.60665273,2.60665888
2.63587314,2.63587874
2.65758159,2.65758769
2.67411158,2.67411768
2.68761527,2.68762162
2.69751504,2.69752114
1.40888165,1.4088914
2.29409969,2.29410704
2.50281114,2.50281804
2.5891692,2.5891753
2.63668536,2.63669171
2.66675282,2.66675902
2.68742476,2.68743076
2.7027655,2.70277165
2.71458702,2.71459307
2.72379441,2.72380061
2.73082067,2.73082687
1.69251279,1.69252154
2.50645659,2.50646279
2.63785069,2.63785709
2.68746475,2.6874703
2.71386581,2.71387191
2.73034825,2.7303543
2.7416434,2.74164915
2.74992176,2.74992776
2.75647534,2.75648109
2.76146804,2.76147399
2.76528593,2.76529188
2.54202129,2.54202744
2.76051118,2.76051743
2.77885329,2.77885919
2.7853925,2.7853984
2.78872031,2.78872596
2.79120657,2.79121257
2.79272847,2.79273427
2.79424317,2.79424942
2.7951825,2.79518835
2.79622936,2.79623526
2.79680299,2.79680864
1.07101063,1.07103368
1.6628981,1.6629066
1.97970338,1.97971083
2.16125696,2.16126376
2.27875189,2.27875884
2.36093381,2.36094026
2.42195031,2.42195721
2.46909702,2.46910307
2.50619314,2.50619984
2.53668433,2.53669018
2.55931041,2.55931661
1.08496269,1.08498099
1.70918381,1.70919266
2.02749479,2.02750244
2.20492464,2.20493209
2.31752816,2.31753501
2.39591772,2.39592472
2.45350468,2.45351148
2.49756073,2.49756713
2.53269792,2.53270497
2.56101536,2.56102151
2.58211706,2.58212326
1.1044361,1.10445295
1.76669961,1.76670821
2.08464105,2.0846487
2.25579732,2.25580422
2.36306267,2.36306957
2.43688762,2.43689432
2.49007462,2.49008132
2.53068083,2.53068713
2.5627385,2.5627446
2.58856577,2.58857197
2.60830093,2.60830723
1.12845432,1.12846922
1.83339764,1.83340594
2.14723645,2.14724365
2.30999725,2.3100043
2.41096511,2.41097216
2.47857537,2.47858207
2.52740736,2.52741361
2.56468566,2.56469201
2.59357688,2.59358318
2.61702116,2.61702726
2.63440015,2.63440625
1.16041005,1.16042325
1.91021265,1.91022065
2.21624492,2.21625212
2.36908318,2.36909013
2.46115776,2.46116436
2.52271474,2.52272114
2.56632519,2.56633154
2.59942675,2.5994333
2.62542818,2.62543413
2.64601431,2.64602011
2.66140961,2.66141586
1.20230286,1.20231456
1.99926587,1.99927362
2.29197346,2.29198061
2.43184259,2.43184924
2.51457064,2.51457754
2.56824732,2.56825342
2.60690514,2.60691094
2.63534939,2.63535539
2.65794498,2.65795098
2.67549874,2.67550459
2.6887349,2.68874115
1.26300013,1.26301173
2.10551394,2.10552144
2.37659014,2.37659684
2.49995391,2.49996076
2.57064155,2.5706474
2.61658893,2.61659523
2.6486987,2.64870445
2.67258632,2.67259252
2.69086337,2.69086977
2.70576684,2.70577259
2.71665727,2.71666312
1.35380248,1.35381323
2.23240443,2.23241113
2.47089493,2.47090138
2.57317101,2.57317706
2.63033817,2.63034432
2.66672012,2.66672602
2.69202765,2.6920339
2.7108121,2.7108185
2.72509224,2.72509829
2.73641923,2.73642493
2.74501999,2.74502604
1.50879538,1.50880493
2.38736598,2.38737263
2.57599037,2.57599672
2.65212751,2.65213351
2.69314951,2.69315556
2.71921781,2.71922346
2.73696219,2.73696789
2.74998128,2.74998693
2.76003541,2.76004121
2.76780152,2.76780707
2.77373243,2.77373843
1.82295289,1.82296164
2.58110858,2.58111468
2.69468186,2.69468786
2.73757565,2.7375815
2.76006787,2.76007417
2.77395315,2.7739587
2.78334932,2.78335502
2.79037682,2.79038267
2.79578584,2.79579149
2.79999089,2.79999689
2.80306987,2.80307557
2.62558658,2.62559323
2.79999998,2.80000528
2.81544132,2.81544692
2.82076734,2.82077259
2.82371093,2.82371648
2.82556063,2.82556603
2.82671962,2.82672522
2.82779967,2.82780497
2.82865036,2.82865581
2.8293656,2.82937105
2.83002936,2.83003531
1.08995577,1.08997732
1.74326823,1.74327748
2.06600456,2.06601146
2.24346381,2.24347081
2.35532838,2.35533493
2.43217178,2.43217838
2.48882997,2.48883642
2.53188824,2.53189444
2.56606845,2.56607465
2.59314775,2.59315385
2.61383463,2.61384068
1.10763444,1.10765034
1.79208363,1.79209213
2.11367895,2.1136867
2.28550962,2.28551662
2.39193042,2.39193687
2.46490959,2.46491619
2.51824705,2.51825335
2.55828175,2.55828765
2.59015026,2.59015621
2.61569051,2.61569651
2.63483801,2.63484416
1.13188806,1.13190386
1.85307198,1.85308033
2.17029002,2.17029727
2.33439275,2.33439915
2.43471144,2.43471774
2.50291775,2.5029241
2.55161273,2.55161878
2.5886518,2.58865775
2.6174443,2.6174503
2.64065082,2.64065687
2.65817561,2.65818131
1.16197049,1.16198429
1.92168522,1.92169367
2.23146485,2.23147155
2.38630903,2.38631528
2.47930782,2.47931452
2.54153911,2.54154566
2.58593419,2.58593994
2.61940959,2.61941539
2.64550191,2.64550781
2.66629343,2.66629958
2.68168996,2.68169586
1.20098183,1.20099458
1.99975581,1.99976366
2.29823314,2.29824009
2.44152321,2.44152956
2.52632365,2.52632975
2.58218926,2.58219521
2.62136894,2.62137484
2.65086294,2.65086879
2.67394035,2.6739462
2.6922652,2.6922714
2.7056958,2.705701
1.25159532,1.25160597
2.08947028,2.08947813
2.37030788,2.37031438
2.50050572,2.50051197
2.57489221,2.57489851
2.62346244,2.62346849
2.65766322,2.65766942
2.68310865,2.6831145
2.70273664,2.70274244
2.71851136,2.71851756
2.73011429,2.73012039
1.3242035,1.3242146
2.19436127,2.19436832
2.44915848,2.44916553
2.56217732,2.56218357
2.62593659,2.62594324
2.66663215,2.66663835
2.69526383,2.69526958
2.71614618,2.71615213
2.73237868,2.73238448
2.74534292,2.74534902
2.7547226,2.7547283
1.43186793,1.43187828
2.31655917,2.31656557
2.53603251,2.53603896
2.62815698,2.62816313
2.67926815,2.6792736
2.71122236,2.71122786
2.73365673,2.73366243
2.74987555,2.7498811
2.7624759,2.76248165
2.77235994,2.77236584
2.77974935,2.77975505
1.60525591,1.60526496
2.46207254,2.46207899
2.63116586,2.63117196
2.6989829,2.6989891
2.73503479,2.73504064
2.75771629,2.75772219
2.77325348,2.77325928
2.78457044,2.78457649
2.79301894,2.79302429
2.79990795,2.7999132
2.80504251,2.80504796
1.94126105,1.9412694
2.63743682,2.63744287
2.73671534,2.73672119
2.77383085,2.7738369
2.79345407,2.79345952
2.80541879,2.80542449
2.81363093,2.81363643
2.81971792,2.81972342
2.82433312,2.82433857
2.82793703,2.82794223
2.83070262,2.83070787
2.68649915,2.6865054
2.82865273,2.82865828
2.84149751,2.84150321
2.84620574,2.84621169
2.84853349,2.84853939
2.85013615,2.85014165
2.85133205,2.8513376
2.85212422,2.85212952
2.85284706,2.85285256
2.85338972,2.85339502
2.85381843,2.85382368
1.11283575,1.1128532
1.81724305,1.8172512
2.14133133,2.14133943
2.31235778,2.31236458
2.41826244,2.41826879
2.49009823,2.49010453
2.54267733,2.54268348
2.58217825,2.58218465
2.61325556,2.61326181
2.6382284,2.63823425
2.65690306,2.65690886
1.13430002,1.13431527
1.86816214,1.86817049
2.18739664,2.18740344
2.35244687,2.35245387
2.45314404,2.45315024
2.52102307,2.52102947
2.56969372,2.56970002
2.60662307,2.60662977
2.6354799,2.6354858
2.65867367,2.65867952
2.67584718,2.67585278
1.16265312,1.16266707
1.92999919,1.93000709
2.242711,2.242718
2.39907612,2.39908297
2.49325103,2.49325748
2.55570757,2.55571362
2.60076193,2.60076813
2.63436385,2.63436995
2.66036138,2.66036743
2.68147011,2.68147631
2.69714906,2.69715476
1.19909593,1.19910813
1.99978408,1.99979198
2.30234003,2.30234708
2.44882657,2.44883337
2.53484888,2.53485498
2.5918623,2.5918683
2.63233633,2.63234223
2.66236058,2.66236643
2.68587394,2.68587939
2.70472508,2.70473088
2.71868334,2.71868909
1.24505357,1.24506612
2.07859631,2.07860361
2.36573028,2.36573698
2.49995353,2.49995998
2.57755485,2.5775611
2.62871097,2.62871737
2.66448502,2.66449087
2.69114987,2.69115612
2.71182992,2.71183582
2.72825843,2.72826403
2.74029938,2.74030503
1.30619843,1.30620898
2.16748666,2.16749441
2.43429145,2.43429755
2.5540653,2.5540711
2.62259347,2.62259932
2.66650933,2.66651603
2.69759326,2.69759901
2.72034816,2.72035396
2.73781852,2.73782382
2.75184489,2.75185064
2.76215929,2.76216499
1.38979621,1.38980691
2.26821692,2.26822372
2.50824883,2.50825513
2.61147158,2.61147793
2.66880524,2.66881069
2.70554983,2.70555543
2.73117717,2.73118272
2.75008557,2.75009107
2.76428674,2.76429254
2.7758752,2.77588045
2.78421207,2.78421787
1.51149067,1.51150037
2.38606832,2.38607532
2.58838952,2.58839577
2.6715315,2.67153735
2.71718345,2.7171894
2.7458902,2.74589605
2.76559031,2.76559606
2.78014239,2.78014829
2.79123899,2.79124434
2.79998448,2.79998998
2.80639093,2.80639653
1.70080491,1.70081406
2.52169348,2.52169958
2.67517743,2.67518348
2.73504521,2.73505086
2.76703526,2.76704051
2.7870575,2.78706325
2.80087485,2.8008798
2.81085242,2.81085797
2.81854488,2.81855033
2.82447299,2.82447804
2.82880486,2.82881046
2.04632194,2.04632994
2.68124141,2.68124696
2.76915535,2.76916105
2.80211244,2.80211804
2.8189764,2.81898185
2.82961164,2.82961704
2.83683023,2.83683548
2.84199833,2.84200393
2.8459727,2.8459784
2.84906724,2.84907269
2.85145549,2.85146099
2.73240667,2.73241257
2.8500813,2.85008635
2.86131351,2.86131916
2.86522271,2.86522801
2.86741683,2.86742223
2.86871632,2.86872167
2.8696649,2.8696702
2.8703767,2.8703818
2.870954,2.8709593
2.8714662,2.87147135
2.87184427,2.87184997
1.13860537,1.13862162
1.88508266,1.88509041
2.20612659,2.20613369
2.37121899,2.37122564
2.47124895,2.47125485
2.53850061,2.53850646
2.58696,2.58696635
2.62335361,2.62335951
2.65198187,2.65198747
2.67462817,2.67463417
2.69181753,2.69182263
1.16398675,1.16400075
1.93710527,1.93711317
2.25150744,2.25151489
2.40940438,2.40941103
2.50429006,2.50429666
2.56706468,2.56707083
2.61194377,2.61195002
2.64602777,2.64603367
2.67238027,2.67238587
2.69345355,2.69345915
2.70918758,2.70919313
1.19799436,1.19800931
2.00030493,2.00031258
2.30548279,2.30548984
2.45390803,2.45391468
2.54149025,2.5414958
2.59948386,2.59948961
2.64074706,2.64075326
2.67126746,2.67127311
2.69526594,2.69527144
2.7144103,2.714416
2.72856478,2.72857038
1.24000553,1.24001758
2.07014827,2.07015582
2.36188731,2.36189426
2.49984558,2.49985173
2.5802511,2.5802569
2.63272213,2.63272793
2.66975408,2.66975978
2.69741773,2.69742303
2.7186459,2.7186517
2.7356692,2.73567435
2.74814314,2.74814864
1.29279918,1.29281158
2.14787756,2.14788481
2.42310525,2.42311175
2.54818867,2.54819522
2.61999875,2.62000475
2.66686856,2.66687451
2.69941707,2.69942302
2.72372145,2.7237272
2.7420175,2.74202295
2.75680742,2.75681297
2.76779228,2.76779743
1.36232794,1.36233824
2.23510514,2.23511289
2.48787633,2.48788313
2.59863127,2.59863707
2.66142824,2.66143419
2.70155516,2.70156116
2.72924364,2.72924919
2.75006491,2.75007006
2.76577962,2.76578517
2.77845967,2.77846537
2.78750762,2.78751367
1.45659984,1.45660964
2.33276972,2.33277647
2.55664631,2.55665261
2.65140179,2.65140754
2.70351521,2.70352106
2.73681383,2.73681958
2.75989819,2.75990389
2.77691763,2.77692308
2.78977306,2.78977836
2.79990709,2.79991249
2.8075064,2.80751125
1.58943879,1.58944854
2.44385512,2.44386122
2.63065179,2.63065744
2.70645549,2.70646109
2.74747423,2.74747953
2.77339614,2.77340209
2.79096279,2.79096869
2.80398574,2.80399119
2.81395866,2.81396376
2.82175305,2.82175835
2.82752726,2.82753216
1.79461859,1.79462714
2.57030757,2.57031382
2.70990232,2.70990782
2.76391381,2.76391946
2.79256566,2.79257101
2.81051302,2.81051877
2.82268689,2.82269224
2.83158481,2.83158986
2.83826606,2.83827116
2.84370137,2.84370682
2.84754973,2.84755483
2.1436542,2.14366185
2.71631052,2.71631577
2.7949127,2.79491825
2.82367333,2.82367873
2.83890461,2.83890986
2.8483856,2.8483911
